"","Measurement Year","Measure Name","Statewide Average","Medical Group Name","Clinic Name","Clinic City","Clinic Zip Code","Denominator","Actual Rate","Expected Rate","Healthscore Rating","County","Metropolitan.Micropolitan.Statistical.Area","FIPS.County.Code","police_score","sk2014","total_covid_count21","Days.with.AQI","Good.Days","Unhealthy.Days","Max.AQI","Median.AQI","educ_pct"
"416",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic","Mayo Clinic - Generose Building","Rochester",55905,74,0.1892,0.4147,"Below Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"417",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic","Mayo Clinic - Kasson","Kasson",55904,218,0.5092,0.433,"Expected","Olmsted","Metropolitan Statistical Area",109,54,0.267098842365391,5437458,361,301,0,125,36,47.7
"418",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic","Mayo Clinic - Northeast","Rochester",55906,357,0.5294,0.4223,"Above Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"419",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic","Mayo Clinic - Northwest","Rochester",55901,339,0.4926,0.4162,"Above Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"420",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic","Mayo Clinic - Specialty Practice","Rochester",55905,942,0.1348,0.4287,"Below Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"421",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic","Mayo Family Clinic Southeast","Rochester",55904,244,0.6148,0.4308,"Above Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"422",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Albert Lea","Albert Lea",56007,450,0.3756,0.4191,"Expected","Freeborn","Micropolitan Statistical Area",47,47,1.3086430054516,1392023,NA,NA,NA,NA,NA,NA
"423",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Austin","Austin",55912,597,0.3467,0.4247,"Below Expected","Mower","Micropolitan Statistical Area",99,52,0.956750879795607,1883128,NA,NA,NA,NA,NA,NA
"424",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Belle Plaine","Belle Plaine",56011,47,0.3191,0.426,"Expected","Scott","Metropolitan Statistical Area",139,57,-0.499573760720454,6622973,351,291,0,98,37,45.3
"425",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Cannon Falls","Cannon Falls",55009,109,0.2844,0.4292,"Below Expected","Goodhue","Micropolitan Statistical Area",49,49,1.47257668648009,1906340,216,193,0,90,39,NA
"426",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Fairmont","Fairmont",56031,305,0.5246,0.42,"Above Expected","Martin","Micropolitan Statistical Area",91,40,1.72695653635189,927969,NA,NA,NA,NA,NA,NA
"427",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Faribault Campus Location","Faribault",55021,129,0.2558,0.4277,"Below Expected","Rice","Micropolitan Statistical Area",131,59,0.187251833933409,3097641,NA,NA,NA,NA,NA,30.6
"428",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System- Franciscan Healthcare in Caledonia","Caledonia",55921,39,0.4872,0.4288,"Expected","Houston","Metropolitan Statistical Area",55,52,1.30087028781663,697421,NA,NA,NA,NA,NA,NA
"429",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System- Franciscan Healthcare in LaCrescent","La Crescent",55947,56,0.5179,0.4205,"Expected","Houston","Metropolitan Statistical Area",55,54,1.30087028781663,697421,NA,NA,NA,NA,NA,NA
"430",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Lake City","Lake City",55041,120,0.3917,0.4256,"Expected","Wabasha","Metropolitan Statistical Area",157,44,1.40827511331805,866219,NA,NA,NA,NA,NA,NA
"431",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Lake Crystal","Lake Crystal",56055,71,0.3239,0.4008,"Expected","Blue Earth","Metropolitan Statistical Area",13,57,0.218342704473296,2922290,NA,NA,NA,NA,NA,34.6
"432",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Le Sueur","Le Sueur",56058,63,0.4762,0.4299,"Expected","Le Sueur","Metropolitan Statistical Area",79,56,0.743354450180929,1149487,NA,NA,NA,NA,NA,NA
"433",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Mankato Eastridge","Mankato",56002,506,0.4743,0.4032,"Above Expected",NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
"434",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Mankato Northridge","North Mankato",56003,214,0.3972,0.4035,"Expected","Nicollet","Metropolitan Statistical Area",103,53,2.69713301933518,1281149,NA,NA,NA,NA,NA,NA
"435",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Mankato Specialty Clinic","Mankato",56002,49,0.6122,0.4383,"Expected",NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
"436",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Montgomery","Montgomery",56069,35,0.3429,0.4106,"Expected","Le Sueur","Metropolitan Statistical Area",79,56,0.743354450180929,1149487,NA,NA,NA,NA,NA,NA
"437",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System New Prague","New Prague",56071,97,0.4845,0.4199,"Expected","Scott","Metropolitan Statistical Area",139,37,-0.499573760720454,6622973,351,291,0,98,37,45.3
"438",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Owatonna","Owatonna",55060,644,0.3307,0.42,"Below Expected","Steele","Micropolitan Statistical Area",147,69,0.932019505502515,1607324,NA,NA,NA,NA,NA,NA
"439",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Red Wing","Red Wing",55066,363,0.3747,0.4362,"Expected","Goodhue","Micropolitan Statistical Area",49,53,1.47257668648009,1906340,216,193,0,90,39,NA
"440",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Red Wing in Zumbrota","Zumbrota",55992,62,0.4355,0.4443,"Expected","Goodhue","Micropolitan Statistical Area",49,53,1.47257668648009,1906340,216,193,0,90,39,NA
"441",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Springfield","Springfield",56087,54,0.3333,0.4264,"Expected","Brown","Micropolitan Statistical Area",15,52,1.61177899321549,1193551,NA,NA,NA,NA,NA,NA
"442",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System St. James","St. James",56081,90,0.4778,0.4236,"Expected","Watonwan",NA,NA,44,NA,525510,NA,NA,NA,NA,NA,NA
"443",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System St. Peter","St. Peter",56082,170,0.4588,0.4255,"Expected","Nicollet","Metropolitan Statistical Area",103,53,2.69713301933518,1281149,NA,NA,NA,NA,NA,NA
"444",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mayo Clinic Health System","Mayo Clinic Health System Waseca","Waseca",56093,96,0.4375,0.4296,"Expected","Waseca",NA,NA,53,NA,966071,NA,NA,NA,NA,NA,NA
"445",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mental Health Resources","Mental Health Outreach Clinic","St Paul",55114,47,0.2979,0.4053,"Expected","Ramsey","Metropolitan Statistical Area",123,NA,0.671280159383919,19903324,365,295,0,148,30,44.5
"446",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mille Lacs Health System","Mille Lacs Health System - Isle","Isle",56342,39,0.3077,0.4288,"Expected","Mille Lacs","Metropolitan Statistical Area",95,NA,1.23444888257232,1220376,245,232,0,71,36,NA
"447",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Mille Lacs Health System","Mille Lacs Health System - Onamia","Onamia",56359,79,0.3038,0.4278,"Expected","Mille Lacs","Metropolitan Statistical Area",95,NA,1.23444888257232,1220376,245,232,0,71,36,NA
"448",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Minnesota Mental Health Clinics (Eagan, Apple Valley, Edina, Lakeville, Maplewood, Minneapolis, Woodbury)","Minnesota Mental Health Clinics - Eagan Clinic","Eagan",55123,756,0.3876,0.3989,"Expected","Dakota","Metropolitan Statistical Area",37,63,-0.279111224164893,17626295,365,303,2,155,30,43.6
"449",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Minnesota Mental Health Clinics (Eagan, Apple Valley, Edina, Lakeville, Maplewood, Minneapolis, Woodbury)","Minnesota Mental Health Clinics- Apple Valley","Apple Valley",55124,59,0.4915,0.4107,"Expected","Dakota","Metropolitan Statistical Area",37,60,-0.279111224164893,17626295,365,303,2,155,30,43.6
"450",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Minnesota Mental Health Clinics (Eagan, Apple Valley, Edina, Lakeville, Maplewood, Minneapolis, Woodbury)","Minnesota Mental Health Clinics- Lakeville Clinic","Lakeville",55044,75,0.4267,0.4008,"Expected","Dakota","Metropolitan Statistical Area",37,64,-0.279111224164893,17626295,365,303,2,155,30,43.6
"451",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Minnesota Mental Health Clinics (Eagan, Apple Valley, Edina, Lakeville, Maplewood, Minneapolis, Woodbury)","Minnesota Mental Health Clinics- Maplewood Clinic","Maplewood",55109,138,0.2681,0.4088,"Below Expected","Ramsey","Metropolitan Statistical Area",123,54,0.671280159383919,19903324,365,295,0,148,30,44.5
"452",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Minnesota Mental Health Clinics (Eagan, Apple Valley, Edina, Lakeville, Maplewood, Minneapolis, Woodbury)","Minnesota Mental Health Clinics- Woodbury Clinic","Woodbury",55125,166,0.4398,0.414,"Expected","Washington","Metropolitan Statistical Area",163,65,-0.291123605964394,10461619,227,205,0,119,35,48.8
"453",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Natalis Counseling & Psychology Solutions","Natalis Counseling - Main Location","St Paul",55104,346,0.0376,0.3464,"Below Expected","Ramsey","Metropolitan Statistical Area",123,NA,0.671280159383919,19903324,365,295,0,148,30,44.5
"454",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Native American Community Clinic","Native American Community Clinic","Minneapolis",55404,232,0.4612,0.3646,"Above Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"455",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Neighborhood Healthsource","Neighborhood HealthSource - Central Clinic","Minneapolis",55418,62,0.2742,0.3585,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"456",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Neighborhood Healthsource","Neighborhood HealthSource - Fremont Clinic","Minneapolis",55412,43,0.2558,0.3622,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"457",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Neighborhood Healthsource","Neighborhood HealthSource - Sheridan Clinic","Minneapolis",55413,32,0.1875,0.3593,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"458",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Blaine North","Blaine",55449,59,0.2712,0.4344,"Expected","Anoka","Metropolitan Statistical Area",3,65,-0.566701776658845,16326872,365,280,2,159,39,32.3
"459",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Brooklyn Center","Brooklyn Center",55429,120,0.2083,0.3963,"Below Expected","Hennepin","Metropolitan Statistical Area",53,47,0.450817622828358,47554264,365,263,3,155,39,53.2
"460",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Brooklyn Park","Brooklyn Park",55443,103,0.1845,0.4123,"Below Expected","Hennepin","Metropolitan Statistical Area",53,49,0.450817622828358,47554264,365,263,3,155,39,53.2
"461",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Camden","Minneapolis",55412,145,0.2828,0.3715,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"462",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Downtown Minneapolis","Minneapolis",55402,148,0.223,0.3755,"Below Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"463",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Elk River","Elk River",55330,173,0.2832,0.4124,"Below Expected","Sherburne","Metropolitan Statistical Area",141,57,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
"464",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Golden Valley","Golden Valley",55427,196,0.301,0.4156,"Below Expected","Hennepin","Metropolitan Statistical Area",53,52,0.450817622828358,47554264,365,263,3,155,39,53.2
"465",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - Maple Grove - Family Medicine","Maple Grove",55369,102,0.3333,0.4151,"Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"466",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - New Hope","New Hope",55427,225,0.3556,0.4259,"Expected","Hennepin","Metropolitan Statistical Area",53,47,0.450817622828358,47554264,365,263,3,155,39,53.2
"467",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic - St. Anthony","St. Anthony",55421,236,0.178,0.4334,"Below Expected","Anoka","Metropolitan Statistical Area",3,38,-0.566701776658845,16326872,365,280,2,159,39,32.3
"468",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Clinic â€“ Minnetonka","Minnetonka",55345,173,0.2312,0.4273,"Below Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"469",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Internal Medicine - Maple Grove","Maple Grove",55369,100,0.18,0.4454,"Below Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"470",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"North Memorial","North Memorial Health Mental Health","Rpbbinsdale",55422,129,0.1473,0.3877,"Below Expected","Hennepin","Metropolitan Statistical Area",53,NA,0.450817622828358,47554264,365,263,3,155,39,53.2
"471",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northern Psychiatric Associates","Northern Psychiatric Associates","Baxter",56425,343,0.309,0.4223,"Below Expected","Crow Wing","Micropolitan Statistical Area",35,45,0.935552558972957,2680904,357,305,2,222,33,28.1
"472",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northfield Hospital + Clinics","Northfield Hospital + Clinics - Farmington Clinic","Farmington",55024,39,0.2308,0.4448,"Below Expected","Dakota","Metropolitan Statistical Area",37,62,-0.279111224164893,17626295,365,303,2,155,30,43.6
"473",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northfield Hospital + Clinics","Northfield Hospital + Clinics - Lakeville Clinic","Lakeville",55044,58,0.3276,0.4211,"Expected","Dakota","Metropolitan Statistical Area",37,64,-0.279111224164893,17626295,365,303,2,155,30,43.6
"474",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northfield Hospital + Clinics","Northfield Hospital + Clinics - Lonsdale Clinic","Lonsdale",55046,32,0.2188,0.4315,"Expected","Rice","Micropolitan Statistical Area",131,NA,0.187251833933409,3097641,NA,NA,NA,NA,NA,30.6
"475",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northfield Hospital + Clinics","Northfield Hospital + Clinics - Northfield Clinic","Northfield",55057,96,0.2708,0.4288,"Below Expected","Rice","Micropolitan Statistical Area",131,55,0.187251833933409,3097641,NA,NA,NA,NA,NA,30.6
"476",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"NorthPoint Health & Wellness Center","NorthPoint Health & Wellness Center","Minneapolis",55411,677,0.3368,0.3508,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"477",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northwest Family Physicians","Northwest Family Physicians - Crystal","Crystal",55429,266,0.2256,0.4266,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"478",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northwest Family Physicians","Northwest Family Physicians - Plymouth","Plymouth",55447,108,0.2778,0.4451,"Below Expected","Hennepin","Metropolitan Statistical Area",53,59,0.450817622828358,47554264,365,263,3,155,39,53.2
"479",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Northwest Family Physicians","Northwest Family Physicians - Rogers","Rogers",55374,94,0.2021,0.4458,"Below Expected","Hennepin","Metropolitan Statistical Area",53,59,0.450817622828358,47554264,365,263,3,155,39,53.2
"480",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olivia Hospital & Clinic","Olivia Hospital & Clinic","Olivia",56277,46,0.2826,0.3837,"Expected","Renville",NA,NA,46,NA,699272,NA,NA,NA,NA,NA,NA
"481",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olmsted Medical Center","Olmsted Medical Center - Byron Clinic","Byron",55920,119,0.5294,0.3959,"Above Expected","Olmsted","Metropolitan Statistical Area",109,NA,0.267098842365391,5437458,361,301,0,125,36,47.7
"482",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olmsted Medical Center","Olmsted Medical Center - Chatfield Clinic","Chatfield",55923,63,0.5079,0.4332,"Expected","Fillmore","Metropolitan Statistical Area",45,NA,2.96635169378283,678054,NA,NA,NA,NA,NA,NA
"483",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olmsted Medical Center","Olmsted Medical Center - Lake City","Lake City",55041,46,0.413,0.4149,"Expected","Wabasha","Metropolitan Statistical Area",157,44,1.40827511331805,866219,NA,NA,NA,NA,NA,NA
"484",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olmsted Medical Center","Olmsted Medical Center - Pine Island Clinic","Pine Island",55963,78,0.4615,0.3834,"Expected","Goodhue","Micropolitan Statistical Area",49,NA,1.47257668648009,1906340,216,193,0,90,39,NA
"485",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olmsted Medical Center","Olmsted Medical Center - Plainview Clinic","Plainview",55964,49,0.4898,0.4182,"Expected","Wabasha","Metropolitan Statistical Area",157,50,1.40827511331805,866219,NA,NA,NA,NA,NA,NA
"486",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olmsted Medical Center","Olmsted Medical Center - Preston Clinic","Preston",55965,67,0.3881,0.4206,"Expected","Fillmore","Metropolitan Statistical Area",45,50,2.96635169378283,678054,NA,NA,NA,NA,NA,NA
"487",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Olmsted Medical Center","Olmsted Medical Center - Rochester Northwest","Rochester",55901,205,0.4,0.3862,"Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
