"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Condition","Measure ID","Measure Name","STTag","Score","Sample","Footnote","Start Date","End Date"
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,Not Available,Not Available,5,01/01/2021,12/31/2021
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,53,17,,04/01/2021,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2021,12/31/2021
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,Percentage,87,1893,,01/01/2022,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,81,1919,,10/01/2021,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Emergency Department,OP-22,Left before being seen,Percentage,1,13350,,01/01/2021,12/31/2021
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,Not Available,Not Available,5,01/01/2021,12/31/2021
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,Not Available,Not Available,1,04/01/2021,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2021,12/31/2021
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,Percentage,Not Available,Not Available,5,01/01/2022,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,Not Available,Not Available,5,10/01/2021,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,"5, 24",04/01/2021,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,"5, 24",04/01/2021,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,"5, 24",04/01/2021,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,"5, 24",01/01/2021,12/31/2021
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,"5, 24",04/01/2021,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,Not Available,Not Available,"5, 24",01/01/2021,12/31/2021
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,"5, 24",04/01/2021,03/31/2022
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,Not Available,Not Available,"5, 24",04/01/2021,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2021,12/31/2021
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,Percentage,86,1460,,01/01/2022,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,80,1477,,10/01/2021,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Emergency Department,OP-22,Left before being seen,Percentage,0,10755,,01/01/2021,12/31/2021
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,Not Available,Not Available,5,01/01/2021,12/31/2021
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,38,47,,04/01/2021,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2021,12/31/2021
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,Percentage,91,2198,,01/01/2022,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,84,2277,,10/01/2021,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Emergency Department,OP-22,Left before being seen,Percentage,2,19695,,01/01/2021,12/31/2021
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,Not Available,Not Available,1,01/01/2021,12/31/2021
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,27,45,,04/01/2021,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2021,12/31/2021
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,Percentage,87,2202,,01/01/2022,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,65,2286,,10/01/2021,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Emergency Department,OP-22,Left before being seen,Percentage,1,17624,,01/01/2021,12/31/2021
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,94,16,,01/01/2021,12/31/2021
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,39,44,,04/01/2021,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2021,12/31/2021
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,Percentage,85,1172,,01/01/2022,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,76,1238,,10/01/2021,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2021,12/31/2021
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,100,26,,01/01/2021,12/31/2021
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2021,12/31/2021
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,Percentage,93,2498,,01/01/2022,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,58,2576,,10/01/2021,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Emergency Department,OP-22,Left before being seen,Percentage,1,22226,,01/01/2021,12/31/2021
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,04/01/2021,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,90,39,,01/01/2021,12/31/2021
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,04/01/2021,03/31/2022
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,9,35,,04/01/2021,03/31/2022
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2021,12/31/2021
