"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
151330,ADAMS MEMORIAL HOSPITAL,1100 MERCER AVE,DECATUR,IN,46733,Adams,(260) 724-2145,97,3,0,99,90,8,2,94,88,10,2,94,75,24,1,91,,968,296,31,01/01/2021,12/31/2021
151332,DECATUR COUNTY MEMORIAL HOSPITAL,720 N LINCOLN ST,GREENSBURG,IN,47240,Decatur,(812) 663-4331,97,3,0,98,91,7,2,94,84,14,2,93,77,22,1,92,,1733,464,27,01/01/2021,12/31/2021
160001,UNITYPOINT HEALTH - MARSHALLTOWN,3 S 4TH AVE,MARSHALLTOWN,IA,50158,Marshall,(641) 754-5151,98,2,0,99,91,7,2,95,86,12,2,94,78,20,2,91,,2645,971,37,01/01/2021,12/31/2021
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,Carroll,(712) 792-3581,99,1,0,99,93,6,1,96,89,9,2,95,86,12,2,94,,1839,712,39,01/01/2021,12/31/2021
160008,KEOKUK AREA HOSPITAL,1600 MORGAN STREET,KEOKUK,IA,52632,Lee,(319) 524-7150,,,,,,,,,,,,,,,,,4,,,,,
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,Muscatine,(563) 264-9100,98,2,0,99,93,6,1,96,86,12,2,94,75,24,1,91,,1373,393,31,01/01/2021,12/31/2021
160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,Webster,(515) 573-3101,96,3,1,98,89,9,2,93,83,13,4,92,73,24,3,90,,3658,957,29,01/01/2021,12/31/2021
160029,MERCY HOSPITAL,500 E MARKET STREET,IOWA CITY,IA,52245,Johnson,(319) 339-0300,96,4,0,98,89,10,1,94,84,11,5,92,83,14,3,93,,959,247,40,01/01/2021,12/31/2021
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,Linn,(319) 369-7211,98,2,0,99,90,8,2,94,85,13,2,94,83,16,1,94,,2585,723,31,01/01/2021,12/31/2021
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,Linn,(319) 398-6011,97,3,0,99,91,8,1,95,89,10,1,94,89,10,1,96,,1889,518,27,01/01/2021,12/31/2021
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,Polk,(515) 241-6212,97,3,0,98,90,8,2,94,84,13,3,93,83,15,2,93,,14375,4347,31,01/01/2021,12/31/2021
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,Polk,(515) 282-2200,96,3,1,98,88,10,2,93,84,13,3,92,78,20,2,91,,1517,296,20,01/01/2021,12/31/2021
160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,Scott,(563) 742-5000,96,3,1,97,91,7,2,94,84,12,4,92,81,15,4,92,,2391,486,23,01/01/2021,12/31/2021
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,Black Hawk,(319) 235-3941,97,2,1,98,91,7,2,94,83,14,3,93,79,19,2,92,,2412,692,31,01/01/2021,12/31/2021
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,Dubuque,(563) 582-1881,97,3,0,98,90,9,1,94,87,11,2,94,82,17,1,93,,3853,1612,43,01/01/2021,12/31/2021
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,Woodbury,(712) 279-3500,96,3,1,98,89,8,3,93,81,15,4,92,76,22,2,91,,2260,497,27,01/01/2021,12/31/2021
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,Poweshiek,(641) 236-7511,98,2,0,99,91,8,1,95,85,13,2,93,76,22,2,91,,1679,448,27,01/01/2021,12/31/2021
161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,Jones,(319) 462-6131,99,1,0,99,90,8,2,94,91,8,1,95,88,10,2,95,,997,396,40,01/01/2021,12/31/2021
161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,Davis,(641) 664-2145,98,2,0,99,94,4,2,96,91,9,0,96,90,8,2,96,,450,164,36,01/01/2021,12/31/2021
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,Humboldt,(515) 332-4200,98,2,0,99,88,8,4,92,88,9,3,94,85,12,3,94,,587,197,34,01/01/2021,12/31/2021
161339,WAVERLY HEALTH CENTER,312 9TH STREET SW,WAVERLY,IA,50677,Bremer,(319) 352-4120,98,2,0,99,95,5,0,97,86,12,2,95,86,11,3,94,,1351,143,46,01/01/2021,12/31/2021
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,Monroe,(641) 932-2134,98,2,0,99,96,4,0,98,91,6,3,96,84,16,0,95,3,259,78,30,01/01/2021,12/31/2021
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,Washington,(319) 653-5481,98,2,0,99,91,8,1,95,85,14,1,94,85,14,1,95,,871,344,39,01/01/2021,12/31/2021
161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,Clarke,(641) 342-2184,99,1,0,100,91,7,2,95,90,8,2,95,78,21,1,92,3,281,85,30,01/01/2021,12/31/2021
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,Marion,(641) 842-2151,98,1,1,99,92,7,1,95,85,12,3,93,78,20,2,92,,533,186,35,01/01/2021,12/31/2021
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,Henry,(319) 385-3141,99,1,0,99,96,3,1,98,91,8,1,96,87,13,0,96,,992,431,43,01/01/2021,12/31/2021
161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,Jefferson,(641) 472-4111,98,2,0,99,93,6,1,96,90,9,1,95,84,15,1,94,,1000,348,35,01/01/2021,12/31/2021
161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,Union,(641) 782-7091,98,2,0,99,94,5,1,97,89,10,1,95,84,15,1,94,,1697,578,34,01/01/2021,12/31/2021
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,Crawford,(712) 265-2500,96,3,1,97,90,8,2,94,78,16,6,90,66,31,3,87,,435,170,39,01/01/2021,12/31/2021
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,Boone,(515) 432-3140,98,2,0,99,94,5,1,97,83,15,2,93,73,25,2,90,,886,319,36,01/01/2021,12/31/2021
161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,Ringgold,(641) 464-3226,99,1,0,99,94,5,1,96,90,8,2,95,89,10,1,96,3,286,95,33,01/01/2021,12/31/2021
161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,Cass,(712) 243-3250,98,2,0,99,92,7,1,96,85,13,2,94,79,20,1,93,,1229,472,39,01/01/2021,12/31/2021
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,Saline,(785) 452-7000,96,4,0,98,90,8,2,94,83,13,4,92,79,19,2,92,,1479,474,32,01/01/2021,12/31/2021
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,Ellis,(785) 623-5000,97,2,1,98,89,10,1,94,82,14,4,93,79,19,2,92,,2746,750,31,01/01/2021,12/31/2021
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,Butler,(316) 321-3300,98,2,0,99,91,7,2,94,82,17,1,93,72,27,1,90,,1312,360,27,01/01/2021,12/31/2021
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,KS,67846,Finney,(620) 272-2222,95,4,1,97,87,10,3,92,77,18,5,91,69,28,3,88,,1487,321,22,01/01/2021,12/31/2021
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,Pratt,(620) 450-1160,96,3,1,98,90,8,2,94,85,14,1,95,85,14,1,95,,2151,271,13,01/01/2021,12/31/2021
170040,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,Wyandotte,(913) 588-7332,97,2,1,98,93,6,1,96,89,9,2,95,89,9,2,95,,2053,468,23,01/01/2021,12/31/2021
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,Seward,(620) 629-6291,95,4,1,97,89,9,2,93,75,22,3,91,71,28,1,90,,1419,233,17,01/01/2021,12/31/2021
170075,"MERCY HOSPITAL, INC",218 E PACK STREET,MOUNDRIDGE,KS,67107,McPherson,(620) 345-6391,99,1,0,100,96,3,1,97,91,8,1,96,88,12,0,96,3,101,49,49,01/01/2021,12/31/2021
170086,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,Shawnee,(785) 354-6121,97,3,0,98,88,9,3,93,86,11,3,94,84,14,2,94,,2567,637,26,01/01/2021,12/31/2021
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,Labette,(620) 421-4880,96,3,1,98,89,9,2,93,84,12,4,93,85,13,2,94,,2582,345,14,01/01/2021,12/31/2021
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",1400 W 4TH ST,COFFEYVILLE,KS,67337,Montgomery,(620) 251-1200,99,1,0,99,94,5,1,97,84,14,2,94,76,22,2,91,,926,274,30,01/01/2021,12/31/2021
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,Johnson,(913) 319-7633,97,3,0,98,85,13,2,92,88,8,4,94,89,7,4,95,,2219,584,26,01/01/2021,12/31/2021
171341,HIAWATHA COMMUNITY HOSPITAL,300 UTAH STREET,HIAWATHA,KS,66434,Brown,(785) 742-2131,98,2,0,99,89,9,2,94,78,21,1,93,79,20,1,93,,394,114,29,01/01/2021,12/31/2021
171380,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,629 SOUTH PLUMMER,CHANUTE,KS,66720,Neosho,(620) 431-4000,99,1,0,99,93,6,1,96,92,7,1,96,88,12,0,96,,1438,406,28,01/01/2021,12/31/2021
171381,MEMORIAL HOSPITAL,511 NE 10TH ST,ABILENE,KS,67410,Dickinson,(785) 263-6610,97,3,0,99,92,7,1,95,85,12,3,93,77,21,2,91,,349,131,38,01/01/2021,12/31/2021
171383,WILLIAM NEWTON HOSPITAL,1300 EAST FIFTH AVENUE,WINFIELD,KS,67156,Cowley,(620) 221-2300,97,3,0,98,94,5,1,96,89,10,1,95,85,14,1,94,,1167,347,30,01/01/2021,12/31/2021
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,Rowan,(606) 783-6502,95,4,1,97,86,11,3,91,77,17,6,91,74,22,4,90,,1673,387,23,01/01/2021,12/31/2021
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,1201 PLEASANT VALLEY ROAD,OWENSBORO,KY,42303,Daviess,(270) 417-2000,97,3,0,98,92,6,2,95,87,10,3,94,83,16,1,94,,4873,955,20,01/01/2021,12/31/2021
180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,41501,Pike,(606) 218-3500,97,3,0,98,93,6,1,96,86,12,2,94,82,16,2,93,,2938,590,20,01/01/2021,12/31/2021
180051,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,42240,Christian,(270) 887-0100,97,3,0,98,92,7,1,96,84,14,2,94,79,19,2,92,,3949,877,22,01/01/2021,12/31/2021
180067,UNIVERSITY OF KENTUCKY HOSPITAL,800 ROSE STREET,LEXINGTON,KY,40536,Fayette,(859) 257-2278,96,3,1,97,94,5,1,97,88,10,2,95,87,12,1,95,,1587,289,18,01/01/2021,12/31/2021
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,Harrison,(859) 234-2300,98,2,0,99,89,9,2,93,87,12,1,95,84,14,2,94,,1014,284,28,01/01/2021,12/31/2021
180115,"ROCKCASTLE COUNTY HOSPITAL, INC.",145 NEWCOMB AVENUE,MOUNT VERNON,KY,40456,Rockcastle,(606) 256-2195,97,3,0,99,92,7,1,96,92,7,1,97,91,8,1,97,,596,114,19,01/01/2021,12/31/2021
181319,BRECKINRIDGE MEMORIAL HOSPITAL,1011 OLD HIGHWAY 60,HARDINSBURG,KY,40143,Breckinridge,(270) 756-7000,99,1,0,99,95,5,0,97,86,14,0,95,82,17,1,93,3,319,97,30,01/01/2021,12/31/2021
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",131 HOSPITAL DRIVE,SALEM,KY,42078,Livingston,(270) 988-2299,96,3,1,98,93,5,2,96,84,15,1,94,87,10,3,94,,435,115,26,01/01/2021,12/31/2021
190002,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,70503,Lafayette,(337) 289-7991,98,2,0,99,93,6,1,96,90,8,2,96,89,9,2,95,,2582,623,24,01/01/2021,12/31/2021
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2000 CANAL STREET,NEW ORLEANS,LA,70112,Orleans,(504) 702-3000,96,3,1,98,90,8,2,94,88,9,3,94,83,13,4,92,,3571,354,10,01/01/2021,12/31/2021
190006,OCHSNER UNIVERSITY HOSPITAL AND CLINICS,2390 WEST CONGRESS,LAFAYETTE,LA,70506,Lafayette,(337) 261-6000,98,2,0,99,94,5,1,96,90,8,2,95,89,9,2,96,,1888,286,15,01/01/2021,12/31/2021
190008,TERREBONNE GENERAL HEALTH SYSTEM,8166 MAIN STREET,HOUMA,LA,70360,Terrebonne,(985) 873-4141,98,2,0,99,92,6,2,95,87,11,2,95,78,20,2,92,,1436,335,25,01/01/2021,12/31/2021
190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,Saint Landry,(337) 948-3011,98,2,0,99,94,5,1,96,87,11,2,94,79,19,2,92,,3079,735,24,01/01/2021,12/31/2021
190034,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,Vermilion,(337) 893-5466,98,2,0,99,94,5,1,97,89,10,1,95,87,12,1,95,3,512,87,23,01/01/2021,12/31/2021
190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,Jefferson,(504) 347-5511,96,3,1,98,92,7,1,95,81,15,4,92,78,18,4,91,,2406,407,17,01/01/2021,12/31/2021
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,Saint Tammany,(985) 643-2200,96,4,0,98,85,12,3,91,90,8,2,95,82,11,7,91,3,299,55,22,01/01/2021,12/31/2021
190044,ACADIA GENERAL HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526,Acadia,(337) 783-3222,99,1,0,99,94,5,1,97,91,8,1,96,86,12,2,94,,1234,401,32,01/01/2021,12/31/2021
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,Orleans,(504) 897-8247,95,4,1,97,92,7,1,95,87,10,3,94,83,14,3,92,,1848,360,19,01/01/2021,12/31/2021
190054,IBERIA MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,70562,Iberia,(337) 364-0441,98,2,0,99,95,4,1,97,84,14,2,94,77,21,2,91,,1283,216,17,01/01/2021,12/31/2021
190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,Calcasieu,(337) 494-3000,97,2,1,98,92,6,2,95,85,13,2,94,82,17,1,93,,2500,476,19,01/01/2021,12/31/2021
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,Webster,(318) 539-1000,97,3,0,98,90,7,3,94,76,20,4,92,80,20,0,93,2;3,350,61,17,01/01/2021,12/31/2021
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,Claiborne,(318) 927-2024,99,1,0,99,94,5,1,97,86,14,0,95,80,20,0,94,3,225,62,28,01/01/2021,12/31/2021
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,East Baton Rouge,(225) 927-1300,98,1,1,99,94,5,1,97,96,4,0,98,96,3,1,98,,1671,302,18,01/01/2021,12/31/2021
190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70006,Jefferson,(504) 454-4000,95,4,1,97,88,10,2,93,82,13,5,92,80,17,3,92,,1870,476,26,01/01/2021,12/31/2021
190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,Ouachita,(318) 410-0002,97,3,0,99,91,7,2,95,92,7,1,96,89,9,2,95,,1656,411,25,01/01/2021,12/31/2021
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,BATON ROUGE,LA,70810,East Baton Rouge,(225) 408-8080,96,4,0,98,91,7,2,95,91,8,1,96,91,9,0,97,,1184,330,28,01/01/2021,12/31/2021
190270,OUR LADY OF THE LAKE SURGICAL HOSPITAL,1700 W LINDBERG DRIVE,SLIDELL,LA,70458,Saint Tammany,(985) 641-0600,97,2,1,98,92,6,2,95,91,8,1,96,92,7,1,97,,1577,278,18,01/01/2021,12/31/2021
190278,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,SHREVEPORT,LA,71101,Caddo,(318) 213-3800,97,2,1,98,90,8,2,94,91,6,3,96,92,7,1,97,,1750,522,30,01/01/2021,12/31/2021
190303,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,HAMMOND,LA,70403,Tangipahoa,(985) 510-6200,98,2,0,99,94,4,2,96,90,10,0,96,90,8,2,95,,1563,325,21,01/01/2021,12/31/2021
191317,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS ROAD,JONESBORO,LA,71251,Jackson,(318) 259-4435,95,3,2,97,93,5,2,96,80,14,6,92,79,18,3,92,3,319,77,24,01/01/2021,12/31/2021
200008,NORTHERN LIGHT MERCY HOSPITAL,144 STATE STREET,PORTLAND,ME,04101,Cumberland,(207) 879-3000,98,2,0,99,93,6,1,96,88,11,1,95,91,8,1,96,,2394,811,34,01/01/2021,12/31/2021
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,03909,York,(207) 363-4321,98,2,0,99,92,6,2,95,87,11,2,95,87,11,2,94,,2418,883,37,01/01/2021,12/31/2021
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,04240,Androscoggin,(207) 795-0111,97,3,0,98,89,9,2,94,80,17,3,92,76,22,2,91,,2160,565,26,01/01/2021,12/31/2021
200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,04401,Penobscot,(207) 973-7000,97,3,0,98,91,7,2,95,81,15,4,92,80,18,2,92,,5008,1200,24,01/01/2021,12/31/2021
200041,NORTHERN LIGHT INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,04901,Kennebec,(207) 861-3000,98,2,0,99,92,7,1,95,84,12,4,93,85,12,3,93,,1289,282,22,01/01/2021,12/31/2021
200050,NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,04605,Hancock,(207) 664-5608,95,4,1,97,90,8,2,94,77,18,5,90,75,22,3,90,,1201,272,23,01/01/2021,12/31/2021
201305,CALAIS COMMUNITY HOSPITAL,24 HOSPITAL LANE,CALAIS,ME,04619,Washington,(207) 454-7521,,,,,,,,,,,,,,,,,4,,,,,
201306,RUMFORD  HOSPITAL,420 FRANKLIN STREET,RUMFORD,ME,04276,Oxford,(207) 369-1000,99,1,0,99,99,1,0,99,87,13,0,95,91,9,0,97,3,122,22,18,01/01/2021,12/31/2021
201310,BRIDGTON HOSPITAL,10 HOSPITAL DRIVE,BRIDGTON,ME,04009,Cumberland,(207) 647-6000,97,3,0,98,95,5,0,97,77,18,5,90,70,26,4,89,3,114,33,29,01/01/2021,12/31/2021
201311,DOWN EAST COMMUNITY HOSPITAL,11 HOSPITAL DRIVE,MACHIAS,ME,04654,Washington,(207) 255-3356,98,2,0,99,95,4,1,97,88,10,2,95,86,12,2,94,,1254,431,34,01/01/2021,12/31/2021
210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,Washington,(240) 313-9500,,,,,,,,,,,,,,,,,4,,,,,
210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,MD,21701,Frederick,(240) 566-3300,,,,,,,,,,,,,,,,,4,,,,,
210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,501 SOUTH UNION AVENUE,HAVRE DE GRACE,MD,21078,Harford,(443) 643-3303,,,,,,,,,,,,,,,,,4,,,,,
210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,MD,21215,Baltimore City,(410) 601-5131,96,4,0,98,91,7,2,94,82,15,3,93,77,20,3,91,,2362,464,20,01/01/2021,12/31/2021
210017,GARRETT COUNTY MEMORIAL HOSPITAL,251 NORTH FOURTH STREET,OAKLAND,MD,21550,Garrett,(301) 533-4173,,,,,,,,,,,,,,,,,4,,,,,
210023,"LUMINIS HEALTH ANNE ARUNDEL MEDICAL CENTER, INC",2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,Anne Arundel,(443) 481-1000,98,2,0,99,93,6,1,96,91,8,1,96,90,9,1,96,,2576,658,26,01/01/2021,12/31/2021
210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,MD,21157,Carroll,(410) 848-3000,99,1,0,99,94,5,1,96,93,7,0,96,83,16,1,94,,1319,399,31,01/01/2021,12/31/2021
210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,Calvert,(410) 535-8240,98,2,0,99,91,7,2,95,88,10,2,95,83,16,1,94,,2499,544,22,01/01/2021,12/31/2021
210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,Baltimore,(410) 521-2200,98,2,0,99,91,8,1,95,84,14,2,94,81,16,3,92,,1688,475,28,01/01/2021,12/31/2021
210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH CHARLES STREET,BALTIMORE,MD,21204,Baltimore,(443) 849-2000,97,3,0,98,91,7,2,94,89,10,1,96,90,9,1,96,,1651,394,24,01/01/2021,12/31/2021
210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,BEL AIR,MD,21014,Harford,(443) 643-3303,,,,,,,,,,,,,,,,,4,,,,,
210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,7601 OSLER DRIVE,TOWSON,MD,21204,Baltimore,(410) 337-1000,,,,,,,,,,,,,,,,,4,,,,,
220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,02703,Bristol,(508) 222-5200,97,3,0,98,92,6,2,95,85,13,2,94,84,14,2,94,,1552,468,30,01/01/2021,12/31/2021
220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,02138,Middlesex,(617) 665-2300,97,3,0,98,93,6,1,96,86,12,2,94,84,13,3,93,,3444,515,15,01/01/2021,12/31/2021
220012,CAPE COD HEALTHCARE,88 LEWIS BAY ROAD,HYANNIS,MA,02601,Barnstable,(508) 771-1800,,,,,,,,,,,,,,,,,4,,,,,
220016,BAYSTATE FRANKLIN MEDICAL CENTER,164 HIGH STREET,GREENFIELD,MA,01301,Franklin,(413) 773-0211,98,2,0,99,90,8,2,94,89,10,1,95,84,15,1,94,,1784,531,30,01/01/2021,12/31/2021
220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,01040,Hampden,(413) 534-2500,,,,,,,,,,,,,,,,,4,,,,,
220030,BAYSTATE WING HOSPITAL,40 WRIGHT STREET,PALMER,MA,01069,Hampden,(413) 283-7651,96,3,1,98,90,9,1,95,87,11,2,94,83,15,2,93,,2649,697,26,01/01/2021,12/31/2021
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,275 SANDWICH STREET,PLYMOUTH,MA,02360,Plymouth,(508) 746-2000,97,3,0,98,91,7,2,95,85,13,2,94,84,14,2,94,,1138,328,29,01/01/2021,12/31/2021
220065,BAYSTATE NOBLE HOSPITAL,115 WEST SILVER STREET,WESTFIELD,MA,01085,Hampden,(413) 568-2811,98,2,0,99,91,8,1,95,89,10,1,96,86,13,1,95,,4423,1248,28,01/01/2021,12/31/2021
220070,MELROSEWAKEFIELD HEALTHCARE,585 LEBANON STREET,MELROSE,MA,02176,Middlesex,(781) 979-3000,96,4,0,98,92,7,1,95,85,14,1,94,79,19,2,92,,1569,406,26,01/01/2021,12/31/2021
220077,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,01199,Hampden,(413) 794-0000,96,4,0,98,91,7,2,95,86,12,2,94,85,14,1,94,,1749,447,26,01/01/2021,12/31/2021
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,02120,Suffolk,(617) 754-5800,98,2,0,99,92,6,2,95,92,7,1,96,93,6,1,97,,1181,391,33,01/01/2021,12/31/2021
220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,01757,Worcester,(508) 473-1190,97,3,0,98,91,7,2,95,86,13,1,94,87,11,2,95,,2103,589,28,01/01/2021,12/31/2021
220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,Norfolk,(781) 340-8000,98,2,0,99,92,6,2,95,90,9,1,96,87,11,2,95,,6673,1591,24,01/01/2021,12/31/2021
