Fiscal Year,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2023,050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,0.866548,0.885499,0.873452,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.888204,0.894793,5 out of 10,3 out of 9,5 out of 10,0.840138,0.871741,0.857835,0.839937,Not Available,Not Available,Not Available,0.919769,0.936349,0.923049,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,0.866548,0.885499,0.862741,0.866061,0 out of 10,1 out of 9,1 out of 10,0.881939,0.906798,0.861484,0.892601,4 out of 10,6 out of 9,6 out of 10,0.840138,0.871741,0.803370,0.820131,Not Available,Not Available,Not Available,0.919769,0.936349,0.917950,0.909946,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.973177,0.957305,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.025805,0.030080,0 out of 10,0 out of 9,0 out of 10
2023,050099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,0.866548,0.885499,0.882052,0.887900,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.892152,0.909585,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.851736,0.867045,Not Available,Not Available,Not Available,0.919769,0.936349,0.915788,0.901020,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.968707,0.977636,8 out of 10,8 out of 9,8 out of 10,0.027428,0.019779,0.034393,0.027514,0 out of 10,4 out of 9,4 out of 10
2023,050100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,0.866548,0.885499,0.848947,0.859269,0 out of 10,2 out of 9,2 out of 10,0.881939,0.906798,0.869486,0.897363,6 out of 10,7 out of 9,7 out of 10,0.840138,0.871741,0.838071,0.847894,Not Available,Not Available,Not Available,0.919769,0.936349,0.916681,0.912713,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.973263,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.021492,0.024134,4 out of 10,0 out of 9,4 out of 10
2023,050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,0.866548,0.885499,0.860662,0.856180,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.872755,0.890252,4 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.832937,0.805185,Not Available,Not Available,Not Available,0.919769,0.936349,0.915179,0.907922,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.040257,0.036005,0 out of 10,2 out of 9,2 out of 10
2023,050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,0.866548,0.885499,0.865052,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.893694,0.893655,5 out of 10,0 out of 9,5 out of 10,0.840138,0.871741,0.847018,0.832433,Not Available,Not Available,Not Available,0.919769,0.936349,0.922206,0.910252,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023119,0.025565,3 out of 10,0 out of 9,3 out of 10
2023,050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,0.866548,0.885499,0.864983,0.868989,2 out of 10,1 out of 9,2 out of 10,0.881939,0.906798,0.895186,0.895415,5 out of 10,0 out of 9,5 out of 10,0.840138,0.871741,0.884001,0.846905,Not Available,Not Available,Not Available,0.919769,0.936349,0.929353,0.910960,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.029025,0.022133,7 out of 10,7 out of 9,7 out of 10
2023,050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,0.866548,0.885499,0.868613,0.887999,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.907685,0.891504,4 out of 10,0 out of 9,4 out of 10,0.840138,0.871741,0.867942,0.855578,Not Available,Not Available,Not Available,0.919769,0.936349,0.923641,0.924615,3 out of 10,0 out of 9,3 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,0.866548,0.885499,0.879513,0.861666,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.846956,0.873173,0 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.813034,0.846302,Not Available,Not Available,Not Available,0.919769,0.936349,0.896203,0.911641,0 out of 10,3 out of 9,3 out of 10,0.968747,0.979620,0.973278,0.961263,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.022040,0.022698,6 out of 10,0 out of 9,6 out of 10
2023,050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,0.866548,0.885499,0.876882,0.885416,9 out of 10,9 out of 9,9 out of 10,0.881939,0.906798,0.873822,0.873229,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.843545,0.813532,Not Available,Not Available,Not Available,0.919769,0.936349,0.916483,0.918439,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.980045,0.981772,10 out of 10,9 out of 9,10 out of 10,0.027428,0.019779,0.023810,0.019451,10 out of 10,9 out of 9,10 out of 10
2023,050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,0.866548,0.885499,0.870228,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.850093,0.862770,0 out of 10,2 out of 9,2 out of 10,0.840138,0.871741,0.826398,0.825731,Not Available,Not Available,Not Available,0.919769,0.936349,0.910244,0.914420,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.027054,0.021563,7 out of 10,7 out of 9,7 out of 10
2023,050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,0.866548,0.885499,0.872348,0.886179,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.911384,0.923361,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.879527,0.875438,Not Available,Not Available,Not Available,0.919769,0.936349,0.943706,0.928422,5 out of 10,0 out of 9,5 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.034682,0.028356,0 out of 10,4 out of 9,4 out of 10
2023,050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,0.866548,0.885499,0.848603,0.845093,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.876356,0.896862,6 out of 10,6 out of 9,6 out of 10,0.840138,0.871741,0.830315,0.841553,Not Available,Not Available,Not Available,0.919769,0.936349,0.918195,0.915713,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.971179,0.971461,3 out of 10,0 out of 9,3 out of 10,0.027428,0.019779,0.021653,0.021663,7 out of 10,0 out of 9,7 out of 10
2023,050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,0.866548,0.885499,0.865342,0.872046,3 out of 10,3 out of 9,3 out of 10,0.881939,0.906798,0.883153,0.879375,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.828813,0.812058,Not Available,Not Available,Not Available,0.919769,0.936349,0.894792,0.905703,0 out of 10,2 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.025081,Not Available,Not Available,Not Available,Not Available
2023,050121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,CA,93230,KINGS,0.866548,0.885499,0.861123,0.874697,4 out of 10,5 out of 9,5 out of 10,0.881939,0.906798,0.878265,0.868313,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.796822,0.787417,Not Available,Not Available,Not Available,0.919769,0.936349,0.900944,0.903937,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.027295,0.021768,7 out of 10,7 out of 9,7 out of 10
2023,050122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,SAN JOAQUIN,0.866548,0.885499,0.873509,0.854527,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.856468,0.867139,0 out of 10,2 out of 9,2 out of 10,0.840138,0.871741,0.828972,0.802497,Not Available,Not Available,Not Available,0.919769,0.936349,0.921593,0.918891,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,0.953944,0 out of 10,Not Available,0 out of 10,0.027428,0.019779,0.024736,0.017656,10 out of 10,9 out of 9,10 out of 10
2023,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91208,LOS ANGELES,0.866548,0.885499,0.860140,0.886264,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.883990,0.884481,1 out of 10,0 out of 9,1 out of 10,0.840138,0.871741,0.831813,0.842818,Not Available,Not Available,Not Available,0.919769,0.936349,0.926504,0.916989,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.027996,0.021288,8 out of 10,8 out of 9,8 out of 10
2023,050125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,SANTA CLARA,0.866548,0.885499,0.871829,0.875890,5 out of 10,2 out of 9,5 out of 10,0.881939,0.906798,0.898110,0.907191,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.844402,0.830122,Not Available,Not Available,Not Available,0.919769,0.936349,0.932245,0.908763,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.970121,0.976472,7 out of 10,6 out of 9,7 out of 10,0.027428,0.019779,0.033849,Not Available,Not Available,Not Available,Not Available
2023,050126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES,0.866548,0.885499,0.873840,0.860272,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.906763,0.910718,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.853443,0.867189,Not Available,Not Available,Not Available,0.919769,0.936349,0.926364,0.920659,1 out of 10,0 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.024210,0.024457,4 out of 10,0 out of 9,4 out of 10
2023,050127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,YOLO,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.867976,0.860610,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.799737,0.797332,Not Available,Not Available,Not Available,0.919769,0.936349,0.895858,0.908127,0 out of 10,3 out of 9,3 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023339,0.026409,2 out of 10,0 out of 9,2 out of 10
2023,050128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,SAN DIEGO,0.866548,0.885499,0.864614,0.882017,8 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.867476,0.889117,3 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.821002,0.833600,Not Available,Not Available,Not Available,0.919769,0.936349,0.893825,0.918905,0 out of 10,5 out of 9,5 out of 10,0.968747,0.979620,0.957099,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.031765,0.023350,5 out of 10,7 out of 9,7 out of 10
2023,050131,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945,MARIN,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.871858,0.865725,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.861653,0.823892,Not Available,Not Available,Not Available,0.919769,0.936349,0.921779,0.917225,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023487,0.022006,7 out of 10,3 out of 9,7 out of 10
2023,050132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES,0.866548,0.885499,0.881558,0.871188,3 out of 10,0 out of 9,3 out of 10,0.881939,0.906798,0.917817,0.895909,6 out of 10,0 out of 9,6 out of 10,0.840138,0.871741,0.888820,0.876216,Not Available,Not Available,Not Available,0.919769,0.936349,0.936610,0.924273,3 out of 10,0 out of 9,3 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.028314,0.023963,5 out of 10,5 out of 9,5 out of 10
2023,050133,ADVENTIST HEALTH AND RIDEOUT,726 4TH ST,MARYSVILLE,CA,95901,YUBA,0.866548,0.885499,0.863628,0.877726,6 out of 10,6 out of 9,6 out of 10,0.881939,0.906798,0.854217,0.881381,0 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.807004,0.811294,Not Available,Not Available,Not Available,0.919769,0.936349,0.915283,0.910018,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.963595,0.959660,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.029372,0.022464,6 out of 10,7 out of 9,7 out of 10
2023,050135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,LOS ANGELES,0.866548,0.885499,0.879486,0.878839,6 out of 10,0 out of 9,6 out of 10,0.881939,0.906798,0.921406,0.917032,10 out of 10,0 out of 9,10 out of 10,0.840138,0.871741,0.907598,0.906679,Not Available,Not Available,Not Available,0.919769,0.936349,0.951176,0.939191,10 out of 10,0 out of 9,10 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,94954,SONOMA,0.866548,0.885499,0.867814,0.878988,6 out of 10,6 out of 9,6 out of 10,0.881939,0.906798,0.893653,0.901284,8 out of 10,5 out of 9,8 out of 10,0.840138,0.871741,0.842202,0.857691,Not Available,Not Available,Not Available,0.919769,0.936349,0.914029,0.919244,0 out of 10,2 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.024797,0.031222,0 out of 10,0 out of 9,0 out of 10
2023,050137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,CA,91402,LOS ANGELES,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,Not Available,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,Not Available,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BLVD,LOS ANGELES,CA,90027,LOS ANGELES,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,Not Available,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,Not Available,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,Not Available,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,0.843947,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,MONTEREY,0.866548,0.885499,0.864553,0.875099,5 out of 10,5 out of 9,5 out of 10,0.881939,0.906798,0.877331,0.900697,7 out of 10,7 out of 9,7 out of 10,0.840138,0.871741,0.843053,0.833652,Not Available,Not Available,Not Available,0.919769,0.936349,0.927891,0.923979,3 out of 10,0 out of 9,3 out of 10,0.968747,0.979620,0.971150,0.959391,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.034043,0.030236,0 out of 10,2 out of 9,2 out of 10
2023,050150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA,0.866548,0.885499,0.862937,0.865759,0 out of 10,1 out of 9,1 out of 10,0.881939,0.906798,0.881302,0.896813,6 out of 10,6 out of 9,6 out of 10,0.840138,0.871741,0.845144,0.841227,Not Available,Not Available,Not Available,0.919769,0.936349,0.925103,0.916341,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.025678,0.024547,4 out of 10,1 out of 9,4 out of 10
2023,050152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO,0.866548,0.885499,0.868052,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.890169,0.881477,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.856559,0.846068,Not Available,Not Available,Not Available,0.919769,0.936349,0.910911,0.923160,2 out of 10,4 out of 9,4 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.025909,0.025733,2 out of 10,0 out of 9,2 out of 10
2023,050158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,0.866548,0.885499,0.883938,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.911179,0.912080,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.876712,0.886021,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050159,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,CA,93003,VENTURA,0.866548,0.885499,0.858874,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.888543,0.884659,1 out of 10,0 out of 9,1 out of 10,0.840138,0.871741,0.819263,0.830366,Not Available,Not Available,Not Available,0.919769,0.936349,0.918097,0.904713,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.024911,0.022123,7 out of 10,5 out of 9,7 out of 10
2023,050167,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,SAN JOAQUIN,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.881670,0.891147,4 out of 10,3 out of 9,4 out of 10,0.840138,0.871741,0.829301,0.825488,Not Available,Not Available,Not Available,0.919769,0.936349,0.906238,0.914573,0 out of 10,2 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,050168,PROVIDENCE ST. JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE,0.866548,0.885499,0.867905,0.873719,4 out of 10,3 out of 9,4 out of 10,0.881939,0.906798,0.872100,0.892569,4 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.835109,0.832498,Not Available,Not Available,Not Available,0.919769,0.936349,0.903746,0.900031,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.975061,0.974637,5 out of 10,0 out of 9,5 out of 10,0.027428,0.019779,0.026775,0.037509,0 out of 10,0 out of 9,0 out of 10
2023,050169,PIH HEALTH HOSPITAL-WHITTIER,12401 WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES,0.866548,0.885499,0.871308,0.884044,9 out of 10,8 out of 9,9 out of 10,0.881939,0.906798,0.907876,0.891876,4 out of 10,0 out of 9,4 out of 10,0.840138,0.871741,0.875732,0.832916,Not Available,Not Available,Not Available,0.919769,0.936349,0.935558,0.921801,2 out of 10,0 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026191,0.020657,8 out of 10,8 out of 9,8 out of 10
2023,050174,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,0.866548,0.885499,0.866116,0.885826,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.884313,0.880185,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.822350,0.832534,Not Available,Not Available,Not Available,0.919769,0.936349,0.913785,0.899583,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.977842,0.975785,6 out of 10,0 out of 9,6 out of 10,0.027428,0.019779,0.026893,0.021813,7 out of 10,7 out of 9,7 out of 10
